"No.","Time","Source","Destination","Protocol","Length","Info"
"8656","2309.803018","192.168.0.78","149.154.174.200","TCP","66","43562  >  443 [ACK] Seq=12044 Ack=117762 Win=230272 Len=0 TSval=4107599527 TSecr=2771766822"
"8657","2309.821870","149.154.174.200","192.168.0.78","TLSv1.3","1294","Continuation Data"
"8658","2309.899021","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1027117 Win=335744 Len=0 TSval=61529866 TSecr=3844797670"
"8659","2309.927020","192.168.0.78","149.154.174.200","TCP","66","43562  >  443 [ACK] Seq=12044 Ack=118990 Win=230272 Len=0 TSval=4107599651 TSecr=2771766842"
"8660","2310.007751","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data, Application Data"
"8661","2310.146361","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8662","2310.146721","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1029953 Win=334592 Len=0 TSval=61530113 TSecr=3844797687"
"8663","2310.259549","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8664","2310.266878","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34864 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=1008466264 TSecr=1731674327 WS=256"
"8665","2310.266939","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8587#2] 34864  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731679408 TSecr=1008464900"
"8666","2310.303022","192.168.0.78","172.217.173.131","TCP","66","[TCP Keep-Alive] 33920  >  80 [ACK] Seq=1273 Ack=2105 Win=64128 Len=0 TSval=3626393342 TSecr=3776646022"
"8667","2310.364451","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8668","2310.364546","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1032789 Win=334592 Len=0 TSval=61530331 TSecr=3844797722"
"8669","2310.456433","192.168.0.78","34.117.237.239","TLSv1.3","105","Application Data"
"8670","2310.488843","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8671","2310.554080","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8672","2310.554154","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1035625 Win=334592 Len=0 TSval=61530521 TSecr=3844797756"
"8673","2310.591065","192.168.0.78","172.217.173.131","TCP","66","[TCP Keep-Alive] 33924  >  80 [ACK] Seq=1272 Ack=2104 Win=64128 Len=0 TSval=3626393630 TSecr=843670896"
"8674","2310.591148","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 50862  >  80 [ACK] Seq=422 Ack=800 Win=64128 Len=0 TSval=1184061365 TSecr=3844222280"
"8675","2310.630555","172.217.173.133","192.168.0.78","TLSv1.3","1017","Application Data, Application Data, Application Data"
"8676","2310.631162","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1036576 Win=335744 Len=0 TSval=61530598 TSecr=3844797790"
"8677","2310.650084","149.154.174.200","192.168.0.78","TLSv1.3","1294","Continuation Data"
"8678","2310.657749","149.154.174.200","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  43576 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM=1 TSval=3332828290 TSecr=4107592851 WS=1024"
"8679","2310.657875","192.168.0.78","149.154.174.200","TCP","66","[TCP Dup ACK 8486#3] 43576  >  443 [ACK] Seq=702 Ack=1 Win=64256 Len=0 TSval=4107600382 TSecr=3332824980"
"8680","2310.684208","149.154.174.200","192.168.0.78","TLSv1.3","1294","Continuation Data"
"8681","2310.684259","192.168.0.78","149.154.174.200","TCP","66","43562  >  443 [ACK] Seq=12044 Ack=121446 Win=230272 Len=0 TSval=4107600408 TSecr=2771766990"
"8682","2310.742834","172.217.172.110","192.168.0.78","QUIC","1399","Handshake, DCID=caff18, SCID=7ad515d42fa842d0"
"8683","2310.743395","192.168.0.78","172.217.172.110","QUIC","135","Handshake, DCID=7ad515d42fa842d0, SCID=caff18"
"8684","2310.783692","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34862 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3645494308 TSecr=1731674326 WS=256"
"8685","2310.783756","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8583#2] 34862  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731679924 TSecr=3645492753"
"8686","2310.811142","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  50860 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=4234678473 TSecr=1184021297"
"8687","2310.839889","149.154.174.200","192.168.0.78","TLSv1.3","1294","Continuation Data"
"8688","2310.851012","192.168.0.78","52.27.6.50","TCP","66","[TCP Keep-Alive] 42128  >  443 [ACK] Seq=17297 Ack=3993 Win=64128 Len=0 TSval=1056831841 TSecr=1960580160"
"8689","2310.856483","172.217.173.131","192.168.0.78","TCP","66","[TCP Dup ACK 2359#2] 80  >  33910 [ACK] Seq=702 Ack=429 Win=66816 Len=0 TSval=1792344094 TSecr=3626277731"
"8690","2310.905146","149.154.174.200","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  43578 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM=1 TSval=3332828646 TSecr=4107593103 WS=1024"
"8691","2310.905228","192.168.0.78","149.154.174.200","TCP","66","[TCP Dup ACK 8489#2] 43578  >  443 [ACK] Seq=702 Ack=1 Win=64256 Len=0 TSval=4107600629 TSecr=3332825027"
"8692","2310.912877","172.217.173.131","192.168.0.78","TCP","66","[TCP Dup ACK 2349#2] 80  >  33908 [ACK] Seq=702 Ack=429 Win=66816 Len=0 TSval=843681798 TSecr=3626277488"
"8693","2310.926921","149.154.174.200","192.168.0.78","TCP","66","443  >  43576 [ACK] Seq=1 Ack=702 Win=67584 Len=0 TSval=3332829252 TSecr=4107595998"
"8694","2310.947902","149.154.174.200","192.168.0.78","TLSv1.3","1294","Server Hello, Change Cipher Spec, Application Data"
"8695","2310.947999","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=1229 Win=64128 Len=0 TSval=4107600672 TSecr=3332829252"
"8696","2310.967026","149.154.174.200","192.168.0.78","TCP","1294","443  >  43576 [PSH, ACK] Seq=1229 Ack=702 Win=67584 Len=1228 TSval=3332829252 TSecr=4107595998 [TCP segment of a reassembled PDU]"
"8697","2310.967098","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=2457 Win=64128 Len=0 TSval=4107600691 TSecr=3332829252"
"8698","2310.983055","192.168.0.78","149.154.174.200","TCP","66","43562  >  443 [ACK] Seq=12044 Ack=122674 Win=230272 Len=0 TSval=4107600707 TSecr=2771767218"
"8699","2311.063462","149.154.174.200","192.168.0.78","TCP","1294","443  >  43576 [ACK] Seq=2457 Ack=702 Win=67584 Len=1228 TSval=3332829252 TSecr=4107595998 [TCP segment of a reassembled PDU]"
"8700","2311.063572","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=3685 Win=64128 Len=0 TSval=4107600787 TSecr=3332829252"
"8701","2311.096894","149.154.174.200","192.168.0.78","TCP","478","443  >  43576 [PSH, ACK] Seq=3685 Ack=702 Win=67584 Len=412 TSval=3332829252 TSecr=4107595998 [TCP segment of a reassembled PDU]"
"8702","2311.096998","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=4097 Win=64128 Len=0 TSval=4107600821 TSecr=3332829252"
"8703","2311.103012","192.168.0.78","34.107.221.82","TCP","66","[TCP Keep-Alive] 54700  >  80 [ACK] Seq=299 Ack=303 Win=64128 Len=0 TSval=1732654366 TSecr=2429146150"
"8704","2311.140978","149.154.174.200","192.168.0.78","TCP","1294","443  >  43576 [ACK] Seq=4097 Ack=702 Win=67584 Len=1228 TSval=3332829253 TSecr=4107595998 [TCP segment of a reassembled PDU]"
"8705","2311.141076","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=5325 Win=64128 Len=0 TSval=4107600865 TSecr=3332829253"
"8706","2311.259348","149.154.174.200","192.168.0.78","TLSv1.3","477","Application Data, Application Data, Application Data"
"8707","2311.259425","192.168.0.78","149.154.174.200","TCP","66","43576  >  443 [ACK] Seq=702 Ack=5736 Win=64128 Len=0 TSval=4107600983 TSecr=3332829253"
"8708","2311.268202","192.168.0.78","149.154.174.200","TLSv1.3","146","Change Cipher Spec, Application Data"
"8709","2311.269078","192.168.0.78","149.154.174.200","TLSv1.3","673","Application Data"
"8710","2311.277848","149.154.174.200","192.168.0.78","TCP","66","443  >  43578 [ACK] Seq=1 Ack=702 Win=67584 Len=0 TSval=3332829427 TSecr=4107596030"
"8711","2311.329723","149.154.174.200","192.168.0.78","TLSv1.3","1294","Server Hello, Change Cipher Spec, Application Data"
"8712","2311.329785","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=1229 Win=64128 Len=0 TSval=4107601053 TSecr=3332829427"
"8713","2311.456956","192.168.0.78","172.217.173.174","TLSv1.3","105","Application Data"
"8714","2311.518320","149.154.174.200","192.168.0.78","TCP","1294","443  >  43578 [PSH, ACK] Seq=1229 Ack=702 Win=67584 Len=1228 TSval=3332829427 TSecr=4107596030 [TCP segment of a reassembled PDU]"
"8715","2311.518391","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=2457 Win=64128 Len=0 TSval=4107601242 TSecr=3332829427"
"8716","2311.615019","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 50864  >  80 [ACK] Seq=422 Ack=800 Win=64128 Len=0 TSval=1184062389 TSecr=142279015"
"8717","2311.615097","192.168.0.78","52.27.6.50","TCP","66","[TCP Keep-Alive] 42130  >  443 [ACK] Seq=5337 Ack=4263 Win=64128 Len=0 TSval=1056832605 TSecr=1960586302"
"8718","2311.639203","149.154.174.200","192.168.0.78","TCP","1294","443  >  43578 [ACK] Seq=2457 Ack=702 Win=67584 Len=1228 TSval=3332829427 TSecr=4107596030 [TCP segment of a reassembled PDU]"
"8719","2311.639262","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=3685 Win=64128 Len=0 TSval=4107601363 TSecr=3332829427"
"8720","2311.701156","149.154.174.200","192.168.0.78","TCP","478","443  >  43578 [PSH, ACK] Seq=3685 Ack=702 Win=67584 Len=412 TSval=3332829427 TSecr=4107596030 [TCP segment of a reassembled PDU]"
"8721","2311.701222","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=4097 Win=64128 Len=0 TSval=4107601425 TSecr=3332829427"
"8722","2311.776605","149.154.174.200","192.168.0.78","TCP","1294","443  >  43578 [ACK] Seq=4097 Ack=702 Win=67584 Len=1228 TSval=3332829428 TSecr=4107596030 [TCP segment of a reassembled PDU]"
"8723","2311.776693","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=5325 Win=64128 Len=0 TSval=4107601500 TSecr=3332829428"
"8724","2311.848118","149.154.174.200","192.168.0.78","TLSv1.3","477","Application Data, Application Data, Application Data"
"8725","2311.848188","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [ACK] Seq=702 Ack=5736 Win=64128 Len=0 TSval=4107601572 TSecr=3332829428"
"8726","2311.855893","192.168.0.78","149.154.174.200","TLSv1.3","146","Change Cipher Spec, Application Data"
"8727","2311.856650","192.168.0.78","149.154.174.200","TLSv1.3","90","Application Data"
"8728","2311.856707","192.168.0.78","149.154.174.200","TCP","66","43578  >  443 [FIN, ACK] Seq=806 Ack=5736 Win=64128 Len=0 TSval=4107601580 TSecr=3332829428"
"8729","2311.885004","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  50858 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=142288793 TSecr=1184022600"
"8730","2311.918860","172.217.172.110","192.168.0.78","QUIC","1399","Handshake, DCID=caff18, SCID=7ad515d42fa842d0"
"8731","2311.919500","192.168.0.78","172.217.172.110","QUIC","137","Handshake, DCID=7ad515d42fa842d0, SCID=caff18"
"8732","2311.949684","20.201.28.151","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  33036 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM=1 TSval=1084991332 TSecr=2088019573 WS=1024"
"8733","2311.949756","192.168.0.78","20.201.28.151","TCP","66","[TCP Dup ACK 8510#3] 33036  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2088027780 TSecr=1084987351"
"8734","2311.996808","20.201.28.151","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  33038 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM=1 TSval=1716361713 TSecr=2088019823 WS=1024"
"8735","2311.996870","192.168.0.78","20.201.28.151","TCP","66","[TCP Dup ACK 8522#3] 33038  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2088027828 TSecr=1716357736"
"8736","2312.001027","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34860 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3645495844 TSecr=1731674078 WS=256"
"8737","2312.001073","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8581#2] 34860  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731681142 TSecr=3645492723"
"8738","2312.006744","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34858 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=2060378457 TSecr=1731674078 WS=256"
"8739","2312.006788","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8578#2] 34858  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731681147 TSecr=2060375324"
"8740","2312.010947","172.217.173.133","192.168.0.78","TCP","66","443  >  35790 [ACK] Seq=1036576 Ack=68071 Win=280576 Len=0 TSval=3844799547 TSecr=61526657"
"8741","2312.016160","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  50866 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=3143675411 TSecr=1184021714"
"8742","2312.024910","172.217.173.133","192.168.0.78","TCP","66","443  >  35790 [ACK] Seq=1036576 Ack=69489 Win=283392 Len=0 TSval=3844799607 TSecr=61526731"
"8743","2312.046512","20.201.28.151","192.168.0.78","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"8744","2312.046585","192.168.0.78","20.201.28.151","TCP","66","33036  >  443 [ACK] Seq=518 Ack=1425 Win=64128 Len=0 TSval=2088027877 TSecr=1084991673"
"8745","2312.051055","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34864 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=1008468278 TSecr=1731674327 WS=256"
"8746","2312.051188","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8587#3] 34864  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731681192 TSecr=1008464900"
"8747","2312.057541","52.27.6.50","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 443  >  42128 [ACK] Seq=3993 Ack=17298 Win=66816 Len=0 TSval=1960597402 TSecr=1056774655"
"8748","2312.061717","172.217.173.133","192.168.0.78","TCP","66","443  >  35790 [ACK] Seq=1036576 Ack=69714 Win=286208 Len=0 TSval=3844799790 TSecr=61526731"
"8749","2312.068378","172.217.173.133","192.168.0.78","TLSv1.3","178","Application Data"
"8750","2312.068649","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1036688 Win=335744 Len=0 TSval=61532035 TSecr=3844799898"
"8751","2312.089967","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8752","2312.095017","192.168.0.78","34.117.237.239","TCP","105","[TCP Retransmission] 54502  >  443 [PSH, ACK] Seq=1100 Ack=5500 Win=64128 Len=39 TSval=1045287469 TSecr=3013554698"
"8753","2312.113973","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8754","2312.114177","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1039524 Win=334592 Len=0 TSval=61532081 TSecr=3844799899"
"8755","2312.184926","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8756","2312.259092","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1040942 Win=335744 Len=0 TSval=61532226 TSecr=3844799933"
"8757","2312.319007","192.168.0.78","172.217.173.131","TCP","66","[TCP Keep-Alive] 33920  >  80 [ACK] Seq=1273 Ack=2105 Win=64128 Len=0 TSval=3626395358 TSecr=3776646022"
"8758","2312.352588","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8759","2312.383032","192.168.0.78","172.217.173.131","TCP","66","[TCP Retransmission] 33910  >  80 [FIN, ACK] Seq=429 Ack=702 Win=64128 Len=0 TSval=3626395422 TSecr=1792344094"
"8760","2312.383111","192.168.0.78","172.217.173.131","TCP","66","[TCP Retransmission] 33908  >  80 [FIN, ACK] Seq=429 Ack=702 Win=64128 Len=0 TSval=3626395422 TSecr=843681798"
"8761","2312.394660","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8762","2312.394903","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1043778 Win=334592 Len=0 TSval=61532362 TSecr=3844799950"
"8763","2312.491117","20.201.28.151","192.168.0.78","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"8764","2312.491211","192.168.0.78","20.201.28.151","TCP","66","33038  >  443 [ACK] Seq=518 Ack=1425 Win=64128 Len=0 TSval=2088028322 TSecr=1716362244"
"8765","2312.521660","34.107.221.82","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  54700 [ACK] Seq=303 Ack=300 Win=66816 Len=0 TSval=2429163417 TSecr=1732599689"
"8766","2312.547039","172.217.172.110","192.168.0.78","TCP","74","[TCP Retransmission] 443  >  34862 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3645496356 TSecr=1731674326 WS=256"
"8767","2312.547121","192.168.0.78","172.217.172.110","TCP","66","[TCP Dup ACK 8583#3] 34862  >  443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1731681688 TSecr=3645492753"
"8768","2312.568187","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8769","2312.607065","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 50862  >  80 [ACK] Seq=422 Ack=800 Win=64128 Len=0 TSval=1184063381 TSecr=3844222280"
"8770","2312.607173","192.168.0.78","172.217.173.131","TCP","66","[TCP Keep-Alive] 33924  >  80 [ACK] Seq=1272 Ack=2104 Win=64128 Len=0 TSval=3626395646 TSecr=843670896"
"8771","2312.609478","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8772","2312.609535","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1046614 Win=334592 Len=0 TSval=61532576 TSecr=3844799984"
"8773","2312.642767","172.217.172.110","192.168.0.78","QUIC","1399","Handshake, DCID=caff18, SCID=7ad515d42fa842d0"
"8774","2312.643725","192.168.0.78","172.217.172.110","QUIC","139","Handshake, DCID=7ad515d42fa842d0, SCID=caff18"
"8775","2312.667161","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8776","2312.720637","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8777","2312.720723","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1049450 Win=334592 Len=0 TSval=61532687 TSecr=3844800019"
"8778","2312.752113","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8779","2312.780327","172.217.172.110","192.168.0.78","QUIC","1399","Handshake, DCID=caff18, SCID=7ad515d42fa842d0"
"8780","2312.781154","192.168.0.78","172.217.172.110","QUIC","141","Handshake, DCID=7ad515d42fa842d0, SCID=caff18"
"8781","2312.828062","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data"
"8782","2312.828144","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1052286 Win=334592 Len=0 TSval=61532795 TSecr=3844800053"
"8783","2312.870976","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8784","2312.910536","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8785","2312.910610","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1055122 Win=334592 Len=0 TSval=61532877 TSecr=3844800087"
"8786","2312.935005","149.154.174.200","192.168.0.78","TLSv1.3","1294","Continuation Data"
"8787","2313.011339","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8788","2313.057002","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8789","2313.057099","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=69714 Ack=1057958 Win=334592 Len=0 TSval=61533024 TSecr=3844800122"
"8790","2313.082315","172.217.173.133","192.168.0.78","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"8791","2313.109759","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
"8792","2313.111532","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
"8793","2313.118424","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
"8794","2313.120191","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
